09020582,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009020582,"Haubachstraße 1–31
Behaimstraße 1/2, 4, 6, 13, 15–25 Gierkeplatz 2–4, 6–8, 9–11, 12, Gierkezeile 27–33, 34–38, 39, 40, 42, Richard-Wagner-Platz 5, Richard-Wagner-Straße 37, 39, 43–51, 54, 55, 57, Schustehrusstraße 1, 11–17, 18–22, Thrasoltstraße 5, 7, 10, 11–15, 16, 17–25, Wilmersdorfer Straße 8A–23, 152A, 155–158, 161, 162
","Kirche, ehem. Schule, Mietshäuser
Gesamtanlage siehe: Haubachstraße 13–15
Baudenkmale siehe: Gierkeplatz, Ev. Luisenkirche 2–4; Gierkezeile 29; 32; 39; Haubachstraße 4; 6; 8; 9; 16; 17–19; Richard-Wagner-Platz 5; Richard-Wagner-Straße 45; 47; Schustehrusstraße 13; Thrasoltstraße 10; 15; 17; 25; Wilmersdorfer Straße 9; 15; 17; 19; 23
",Weitere Bestandteile des Ensembles:,52.51609_,13.304176_,""
09020674,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009020674,"Jebensstraße 1–4
Hardenbergstraße 31, Fasanenstraße 87, Hertzallee
","Verwaltungen, Landwehr-Kasino, Ev. Oberkirchenrat, ehem. Kgl. Preuß. Oberverwaltungsgericht
Baudenkmale siehe: Hardenbergstraße 31; Jebensstraße 2; 3
",Weitere Bestandteile des Ensembles:,52.508402,13.330913,""
09020684,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009020684,"Kaiser-Friedrich-Straße 3–4
",Mietshäuser,Bestandteile des Ensembles:,52.518333,13.299385,""
09020707,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009020707,"Krumme Straße 4–6
","Mietshäuser
Baudenkmale siehe: Krumme Straße 4; 5 (Quergebäude)
",Weitere Bestandteile des Ensembles:,52.515269,13.309522,""
09020712,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009020712,"Kurfürstendamm 25–26A, 28–30, 212–219
Fasanenstraße 75
","Mietshäuser, Kinos
Baudenkmale siehe: Kurfürstendamm 25, 26, 29, 213, 216, 217, 218, 219
",Weitere Bestandteile des Ensembles:,52.502997,13.32735_,""
09020727,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009020727,"Kurfürstendamm 35–37
","Mietshäuser
Baudenkmal siehe: Kurfürstendamm 37 Weitere
",Bestandteile des Ensembles:,52.502744,13.3233_E,""
09020731,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009020731,"Kurfürstendamm 48–60, 184–194
Leibnizstraße 54 Lietzenburger Straße 104–106 Schlüterstraße 46, 47 Wielandstraße 23
","Mietshäuser, Boardingpalast
Gesamtanlage siehe: Kurfürstendamm 56–60 Baudenkmale siehe: Kurfürstendamm 48/49; 50/50A; 185; 188/189; 190–192; 193/194
",Weitere Bestandteile des Ensembles:,52.501159,13.315903,""
09020774,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009020774,"Meinekestraße 3–10
","Mietshäuser
Baudenkmale siehe: Meinekestraße 4; 10
",Weitere Bestandteile des Ensembles:,52.501559,13.328377,""
09020782,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009020782,"Pestalozzistraße 14–15
","Wohnhäuser, Synagoge
Baudenkmal siehe: Pestalozzistraße 14–15 (Hof)
",Weitere Bestandteile des Ensembles:,52.508048,13.315475,""
09020821,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009020821,"Spandauer Damm 19/23
","Mietshäuser
Baudenkmale siehe: Spandauer Damm 19; 23
",Weiterer Bestandteil des Ensembles:,52.518975,13.293997,""
09020833,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009020833,"Wilmersdorfer Straße 71–72
Mommsenstraße 30
","Miethäuser
Baudenkmal siehe: Wilmersdorfer Straße 72
",Weiterer Bestandteil des Ensembles:,52.50392_,13.307106_,""
09020836,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009020836,"Wulfsheinstraße 3, 5–8
","Mietshäuser
Baudenkmale siehe: Wulfsheinstraße 6; 8
",Weitere Bestandteile des Ensembles:,52.517727,13.297539,""
09020842,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009020842,"Wundtstraße 5–11
Knobelsdorffstraße 13
","Mietshäuser
Baudenkmal siehe: Wundtstraße 5
",Weitere Bestandteile des Ensembles:,52.512646,13.294802,""
09040458,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040458,"Abbestraße 2–12
Fraunhoferstraße 1–7 Guerickestraße 18, Marchstraße 25–25B
",Physikalisch-Technische Reichsanstalt,"Observatorium, zugleich Hauptgebäude der Physikalischen Abteilung 1887–1891 von Theodor Astfalck (Vorentwurf von Paul Emmanuel Spieker, 1885), um 1960 Wiederaufbau",52.515626,13.32167_,""
09040459,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040459,"Alt-Lietzow 30
",Ev. Lietzowkirche mit Gemeindehaus,1960–1962 von Ludolf von Walthausen,52.517988,13.312994,""
09040460,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040460,"Alt-Lietzow 33
Lüdtgeweg 1–7
",ehem. Feuerwache Alt-Lietzow,"Hauptgebäude, 1888/1889 von Paul Bratring von Rudolf Walter
Ende des 20. Jahrhunderts zur Nutzung an den Malteser Hilfsdienst übergeben",52.518982,13.311637,""
09020662,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009020662,"Am Spreebord 5
Quedlinburger Straße 15
",Kraftwerk Charlottenburg,"Maschinenhaus, 1899/1900 von Walter Klingenberg nach Vorarbeiten von Georg Klingenberg",52.522134,13.309602,""
09040467,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040467,"Bismarckstraße 14–15
Leibnizstraße 9/10
",Landeszentralbank,1953/1954 von Johannes Krüger,52.512615,13.31532_,""
09040468,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040468,"Bleibtreustraße 43
Knesebeckstraße 24/25
","19. und 20. Gemeindeschule, ehem. Kaiser-Friedrich-Schule(Reformgymnasium)und ehem.3. Hilfsschule",1899/1900 von Paul Bratring; (siehe Ensemble Bleibtreustraße 15–17...),52.504147,13.320943,""
09040471,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040471,"Brahestraße 8–13, 18–19, 22–33
Fabriciusstraße 1–9, 10, 12/13, 18–30


Herschelstraße 1–11A, 13, 16/17
Kamminer Straße 14–16, 20–28C
Olbersstraße 12–18, 22–28
Osnabrücker Straße 10/11
Tegeler Weg 22-23A
",Wohnanlagen,Bestandteile:,52.527905,13.29943_,""
09040472,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040472,"Breitscheidplatz
",Ev. Kaiser-Wilhelm-Gedächtniskirche,"Ruine, 1891–1895 von Franz Schwechten (Ruine) (siehe Ensemble Breitscheidplatz)",52.504861,13.334986,""
09040473,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040473,"Budapester Straße 38/50
Hardenbergplatz 2, Hardenbergstraße 29, 29A, D
","Zentrum am Zoo, Büro- und Geschäftshauskomplex
(siehe Ensemble Breitscheidplatz)",Kleines Hochhaus (Budapester Straße 40),52.505473,13.335991,""
09040474,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040474,"Cauerstraße 36–38
Loschmidtstraße 10
",ehem. Kaiserin-Augusta-Gymnasium,1897–1899 von Haubach und Poetsch,52.516002,13.31524_,""
09040475,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040475,"Dernburgstraße 44, 48–54, 58
Herbartstraße 17/18, 20/21
",Oberpostdirektion,1926–1928 von Willy Hoffmann,52.504972,13.285019,""
09040478,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040478,"Einsteinufer 43/53
Abbestraße 14/20 Guerickestraße 19–25 Marchstraße 22, 24A
",Staatliche Fachschule für Optik und Fototechnik,"ehem. auch Meisterschule für Graphik und Buchgewerbe, 1959–1963 von Robert Tepez",52.516948,13.322429,""
09040479,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040479,"Einsteinufer 69/71E
Guerickestraße 31A-32E
",Wohnanlage,"1931 von Richard Pardon, Teilwiederaufbau 1953 von Ludwig Spreitzer",52.518151,13.31944_,""
09040480,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040480,"Fabriciusstraße 31
Herschelstraße 14
",Ev. Gustav-Adolf-Kirche mit Gemeinde- und Schwesternhaus,"Kirche, 1932–1934 von Otto Bartning",52.528447,13.298831,""
09040482,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040482,"Fasanenstraße 1B
",Hochschule für Musik,"Altbau, 1898–1902 von Kayser & v. Großheim",52.509352,13.328454,""
09040483,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040483,"Fasanenstraße 89/90
Müller-Breslau-Straße 8, 10
",Institutsbauten der Technischen Universität Berlin,"1954–1957 von Erich Schuppe und Senator für Bau- und Wohnungswesen, Abteilung Hochbau (Leiter Bruno Grimmek)",52.511108,13.331829,""
09040484,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040484,"Franklinstraße 2–4A
",Wohnanlage,1938/1939 von Lutz Arnsberger und Martin Teuscher,52.518081,13.326273,""
09040485,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040485,"Franklinstraße 11–15A
",ehem. Bleicherei und Maschinenfabrik Fr. Gebauer (Gebauer Höfe),"Strassenfront, 1865 von L. Mertens (siehe Ensemble Franklinstraße 11–15A...)",52.520791,13.328718,""
09040488,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040488,"Fritschestraße 71–73
Kaiser-Friedrich-Straße 21–23, Zillestraße 97–103
","Charlottenburg I, Wohnanlage",1905/1906 von Erich Köhn,52.513015,13.300349,""
09040491,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040491,"Gierkezeile 5–11
",Städtisches Krankenhaus (ehem.) & Gesundheitsamt,"Krankenhaus, 1865–1867 von Gustav Knoblauch",52.513868,13.302353,""
09040493,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040493,"Goethestraße 2/3
Knesebeckstraße 95
",ehem. Postamt Goethestraße,"Postdienstgebäude mit ehem. Rohrpostamt Nr. 26 (Goethestraße 3) 1881 von Wilhelm Tuckermann, Umbauten 1903, 1927",52.509086,13.323791,""
09065326,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009065326,"Goethestraße 26-30
Krumme Straße 60
Weimarer Straße 14/15
",Haus der Kirche,1964–1967 von Konrad Sage und Karl Hebeker,52.509156,13.311027,""
09040495,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040495,"Guerickestraße 5–9
","Luisenkirchhof I, Friedhof","ab 1815, Grabstätten:",52.517132,13.315834,""
09040500,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040500,"Hardenbergplatz
Hardenbergstraße Hertzallee Jebensstraße
","Fern-, S- und U-Bahnhof Zoologischer Garten","S-Bahnhof, 1878–1882 von Ernst Dircksen; Um- und Erweiterungsbauten 1912–1938 (siehe Gesamtanlagen Stadtbahntrasse...; U-Bahnlinie)",52.506891,13.332454,""
09040501,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040501,"Haubachstraße 13–15
Wilmersdorfer Straße 18
",Wohnhäuser,"Wilmersdorfer Straße 18, 1865 von Ernst Schuffenhauer (siehe Ensemble Haubachstraße 1–31)",52.515413,13.304366,""
09040506,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040506,"Helmholtzstraße 2–9
","ehem. Glühlampenwerk Siemens & Halske, später Osram Werk S","Glühlampenwerk, 1898/99 von Martin de la Sauce",52.5206_N,.323885_E,""
09040507,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040507,"Herbartstraße 4–6
",Ev. Kirche am Lietzensee,"Kirche, 1957–1959 von Paul G. R. Baumgarten",52.50441_,13.287124_,""
09040508,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040508,"Heubnerweg 6–10
",Kaiserin-Auguste-Victoria-Haus Säuglingsklinik,"Haupttrakt mit Seitenflügeln, 1907–1909 von Alfred Messel und Ludwig Hoffmann; Erweiterungen 1911–1913 von Edmund May, 1961–1964 von Harald Otto",52.524043,13.289333,""
09040509,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040509,"Horstweg 10–23
Danckelmannstraße 23, 39, Vereinsweg 1–7, Wundtstraße 6–8
",Wohnanlage Charlottenburg II,1907–1910 von Paul Mebes,52.512705,13.29156_,""
09040510,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040510,"Kaiser-Friedrich-Straße 66–67
Goethepark 8–19
",Wohnanlage Goethepark,1902/1903 von Paul Geldner und Andreas Voigt (siehe Gartendenkmal Kaiser-Friedrich-Straße 66/67),52.50917_,13.302985_,""
09096231,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009096231,"Kantstraße 12/12A
Fasanenstraße 82
",Theater des Westens und Delphi-Palast,Theater des Westens 1895/1896 von Bernhard Sehring,52.506048,13.328749,""
09096235,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009096235,"Kantstraße 79
",ehem. Strafgericht Charlottenburg und Gefängnis mit Hofmauern,"Strafgericht, 1896/1897 von Adolf Bürckner und Eduard Fürstenau",52.50732_,13.297226_,""
09040514,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040514,"Kohlrauschstraße 1, 5, 9/13
",Wohnanlage,"4 Bauteile, 1960/1961 von Hans Hoffmann",52.516465,13.318322,""
09040517,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040517,"Kurfürstendamm 19/20, 21, 24
Joachimstaler Straße 5/6, Kantstraße 160
",Victoria-Areal,"Bilka-Kaufhaus, 1955/1956 von Hanns Dustmann",52.504415,13.330148,""
09040518,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040518,"Kurfürstendamm 56–60
Leibnizstraße 54
","Mietshausgruppe, Läden","Kurfürstendamm 56–58, 1904–1908 von Hans Toebelmann & Henry Groß, Umbau 1938–1941 von Adolf Thesmacher(siehe Ensemble Kurfürstendamm 48–60...)",52.501192,13.314107,""
09040520,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040520,"Loschmidtstraße 19
",ehem. Sophie-Charlotten-Lyzeum,1873 von Doyler; Anbauten 1935/1936 von Petrick und 1956/1957 vom Hochbauamt Charlottenburg,52.517186,13.313041,""
09040524,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040524,"Niebuhrstraße 14–19B
",Wohnanlage mit Freiflächen,1920 vom Hochbauamt Charlottenburg,52.504867,13.312423,""
09040527,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040527,"Niebuhrstraße 49–54
",Wohnanlage,1928 von Werner von Walthausen; Umbau 1952,52.504948,13.308336,""
09040531,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040531,"Otto-Suhr-Allee 50/68
Loschmidtstraße 1–7, 11–15
",Wohnanlage,"5 Zeilenbauten, 1957/1958 von Norman Braun",52.516088,13.31266_,""
09040532,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040532,"Otto-Suhr-Allee 80, 82
Warburgzeile 1–3
",ehem. Postamt Charlottenburg 1,"Packkammer, 1929 von Robert Gaedicke und Arthur Freitag",52.516953,13.310425,""
09040534,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040534,"Riehlstraße 4–6A
Dresselstraße 1
",Wohnanlage,1925 von Curt Leschnitzer,52.508972,13.28531_,""
09040603,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040603,"Salzufer 15–16
",Fabrikgebäude,"Maschinenhaus, vor 1867, mehrfach erweitert",52.519079,13.322737,""
09040604,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040604,"Schillerstraße 101–102
",Kath. St. Thomas-von-Aquin-Kirche und Gemeindesaal,1931/1932 von Paul Linder (Schillerstraße 102),52.510239,13.312887,""
09040605,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040605,"Schloßstraße 1–1A, 70
Spandauer Damm 7, 17, 70
",Ehem. Kaserne der Gardes du Corps (seit dem Anfang des 21. Jhd. Museum Berggruen),zwei Kasernenbauten 1851–1859 von August Stüler(siehe Ensemble Schloßstraße 1–1A...),52.518831,13.296064,""
09040607,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040607,"Sophie-Charlotten-Straße 1–4
",ehem. Güterbahnhof Charlottenburg,Eingangstor mit Pförtnerhaus 1894,52.523746,13.28445_,""
09040608,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040608,"Sophie-Charlotten-Straße 113-113a
","ehem. Obdachlosenasyl, und","Aufnahmehaus (geändert in Haus 1), 1908/1909 von Hans Winterstein",52.521203,13.287243,""
09040609,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040609,"Sophie-Charlotten-Straße 115
Mollwitzstraße
Heubnerweg",ehem. Städtisches Bürgerhaus-Hospital & Max-Bürger-Krankenhaus,1899–1901 von Paul Bratring (siehe Gartendenkmal Sophie-Charlotten-Straße 115),52.522772,13.287083,""
09040610,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040610,"Spandauer Damm 10, 20/22
",Schloss Charlottenburg mit Parkbauten und Reiterstandbild,"Mitteltrakt des Schloßgebäudes 1695–1699 nach Plänen von Johann Arnold Nering, Ausbau zur Dreiflügelanlage 1701–1705 von Johann Friedrich Eosander von Göthe; Turm und Risalite, 1710–1712 von Johann Friedrich Eosander von Göthe; Gebäude zum großen Teil nach 1945 rekonstruiert (siehe Gartendenkmal Spandauer Damm 10, 20/22)",52.524312,13.292734,""
09040611,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040611,"Spandauer Damm 62
",Wilhelm-Stift,"Haus I, 1866/1867 von Wilhelm Neumann",52.520289,13.288896,""
09040614,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040614,"Steinplatz 3
Carmerstraße 18–19 Uhlandstraße 1–2
",Mietshausgruppe,Steinplatz 3: 1894/1895 von Th. Knoll,52.507963,13.3255_E,""
09040623,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009040623,"Straße des 17. Juni 115, 135, 145
Ernst-Reuter-Platz 1, Fasanenstraße 1/1A, Hardenbergstraße 35, 36/36A, 38, 40/40A, Müller-Breslau-Straße
","ehem. Kgl. Technische Hochschule, seit 1946 Technische Universität Berlin (Stammgelände)







","TU-Fakultät für Bergbau und Hüttenwesen, Institutsgebäude 1955–1959 von Willy Kreuer; ehem. Institut für Metallhüttenkunde, 1913–1918 von Rackebrandt (in einen späteren Neubau integriert)",52.511092,13.326792,""
