09011650,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009011650,"Alt-Heiligensee
","Dorfanger, Ev. Dorfkirche Heiligensee","15./16. Jh, Westturm 1707–1713 (?), Umbauten 1936–1937
siehe auch: Ensemble Alt-Heiligensee 11–105..., Gartendenkmal Alt-Heiligensee, Dorfanger
",52.607785,13.212937,""
09011657,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009011657,"Alt-Heiligensee 33/37
",Mietshaus mit Vorgarteneinfriedung und Stall,"Mietshaus, 1911 von Otto Behrend
siehe auch: Ensemble Alt-Heiligensee 11–105...
",52.608407,13.214407,""
09011660,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009011660,"Alt-Heiligensee 38
",Mietshaus,"Miethaus, 1896 von Karl Puhlmann
siehe auch: Ensemble Alt-Heiligensee 11–105...
",52.608912,13.212331,""
09011661,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009011661,"Alt-Heiligensee 39
",Heim der Hitlerjugend,"1937–1939 von Karl Heinrich Hahn
siehe auch: Ensemble Alt-Heiligensee 11–105...
",52.608388,13.213522,""
09011664,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009011664,"Alt-Heiligensee 43
",Wohnhaus (Fachwerk),"vor 1850
siehe auch: Ensemble Alt-Heiligensee 11–105...
",52.607911,13.213293,""
09011665,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009011665,"Alt-Heiligensee 45/47
",Pfarrgehöft,"Wohnhaus, vor 1850
siehe auch: Ensemble Alt-Heiligensee 11–105...
",52.607714,13.214213,""
09011667,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009011667,"Alt-Heiligensee 50
",Bauernhof Dannenberg (später Eichborn),"Wohnhaus, 1891 von Stiebitz und Köpchen und 1900 von August Conrad, Einfriedung, 1869
siehe auch: Ensemble Alt-Heiligensee 11–105...
",52.608231,13.212004,""
09011668,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009011668,"Alt-Heiligensee 52/54
",Bauernhof Dannenberg (Gaststätte und Hotel Dannenberg),"Südliches Bauernwohnhaus (Hotel), 1869 und nördliches Mietshaus, 1900 von August Conrad, 1913 Restaurantumbau von Ernst Busse, 1924–1927 Anbauten
siehe auch: Ensemble Alt-Heiligensee 11–105...
",52.608226,13.211324,""
09011669,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009011669,"Alt-Heiligensee 55
",Büdnerhof,"Wohnhaus, 1847 von A. Ribbe
siehe auch: Ensemble Alt-Heiligensee 11–105...
",52.607069,13.213407,""
09011671,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009011671,"Alt-Heiligensee 57/59
",Lehnschulzenhof Bartel,"Wohnhaus (Nr. 57), 1858
siehe auch: Ensemble Alt-Heiligensee 11–105...
",52.606771,13.213316,""
09011673,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009011673,"Alt-Heiligensee 61–61A
",Dorfschmiede,"Schmiedewerkstatt, 1878 von Kniehase, Wohnhausanbau, 1891 von A. Nieter und K. Neye
siehe auch: Ensemble Alt-Heiligensee 11–105...
",52.607311,13.212027,""
09011675,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009011675,"Alt-Heiligensee 66/68
",Amtshaus Heiligensee mit Feuerwache und Einfriedung,"Amtshaus, 1910–1911 von Ernst Busse",52.606565,13.211235,""
09011674,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009011674,"Alt-Heiligensee 67
",Gasthaus Zur Dorfaue,"Wohn- und Gasthaus, 1869 von Otto Przewisinski",52.60683_,13.211552_,""
09011677,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009011677,"Alt-Heiligensee 73/75
","Straßenbahnbetriebsbahnhof mit Hofpflasterung, Schienen und Einfriedung","1912–1913 vom AEG-Baubüro
siehe auch: Ensemble Alt-Heiligensee 11–105...
",52.605723,13.212634,""
09011678,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009011678,"Alt-Heiligensee 76/80
",Bauernhof Lemke,"Wohnhaus mit Vorgarteneinfriedung (Nr. 76),1877 von Josef Wagenitz siehe auch: Ensemble Alt-Heiligensee 11–105...",52.606352,13.209872,""
09011679,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009011679,"Alt-Heiligensee 77
",Kossätenhof Regelsdorff (später Kossätenhof Loeper),"Wohnhaus, 1881 von W. Kölln siehe auch: Ensemble Alt-Heiligensee 11–105...",52.605898,13.211671,""
09011682,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009011682,"Alt-Heiligensee 83/89
",Bauernhof Bergemann (später Parnemann),"Wohnhaus, 1891 von Karl Puhlmann
siehe auch: Ensemble Alt-Heiligensee 11–105...
",52.605527,13.210744,""
09011681,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009011681,"Alt-Heiligensee 84
",Kossätenhof Neye,"Wohnhaus, 1891
siehe auch: Ensemble Alt-Heiligensee 11–105...
",52.605862,13.209714,""
09011683,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009011683,"Alt-Heiligensee 90/92
",Bauernhof Kühne,"Wohnhaus, 1879 von C. Trampel siehe auch: Ensemble Alt-Heiligensee 11–105...",52.605162,13.209199,""
09011685,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009011685,"Alt-Heiligensee 93/97
",Kossätenhof Grieft,"Wohnhaus (Fachwerk), um 1800 mit Einfriedung
siehe auch: Ensemble Alt-Heiligensee 11–105...
",52.604717,13.209857,""
09011686,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009011686,"Alt-Heiligensee 96/98
",Bauernhof Dannenberg,"Wohnhaus und Garage, 1910 siehe auch: Ensemble Alt-Heiligensee 11–105...",52.604442,13.209081,""
09011687,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009011687,"Alt-Heiligensee 104
",Bootshaus Havelblick,"1930 von Karl Krüger
siehe auch: Ensemble Alt-Heiligensee 11–105...
",52.603667,13.208953,""
09011811,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009011811,"An der Wildbahn 33,
An der Hasenfurt 1
","Haus Hannah Höch, Wohnhaus (Holzhaus)","1912 von Carl Höhr & Co., Erweiterungen 1920 und 1933
siehe auch: Gartendenkmal An der Wildbahn 33
",52.609929,13.236079,""
09011829,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009011829,"Bekassinenweg 18,
Im Erpelgrund
",Wohnhaus mit Laden,"1958 von Heinz Schudnagies, Erweiterungsbau, 1967 von Heinz Schudnagies",52.60761_,13.2349_E_,""
09012032,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009012032,"Hennigsdorfer Straße 126,
Krantorweg 66
",Wohn- und Bürogebäude mit Gartenanlage und Vorgarteneinfriedung,"1918–1919 von Carl Dirk, Umbau zum Hospital 1957",52.622942,13.225591,""
09012245,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009012245,"Rallenweg 2,
Sandhauser Straße 76
",Kindererholungsheim,"Hochbau, 1955 vom Bezirksamt Tiergarten, Amt für Hochbau",52.596673,13.220569,""
09012302,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009012302,"Ruppiner Chaussee (gegenüber Nr. 377A)
",Meilenstein,nach 1840 aufgestellt,52.623841,13.231917,""
09012303,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009012303,"Ruppiner Chaussee 139/141
",Gut Schulzendorf,"Landarbeiterwohnhaus, um 1770",52.607944,13.259975,""
09012311,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009012311,"Ruppiner Chaussee 217/233,
Schulzendorfer Straße 1
",S-Bahnhof Schulzendorf,"Dammbahnhof, 1921–25 von Rudolf Röttcher
siehe auch: Ensemble Ruppiner Chaussee 213/237...
",52.612754,13.246229,""
09012312,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009012312,"Ruppiner Chaussee 235/237, 251,
Schulzendorfer Straße 2
",S-Bahnhof Schulzendorf,"Beamtenwohnhaus, 1926–27 von Rudolf Röttcher
siehe auch: Ensemble Ruppiner Chaussee 213/237...
",52.614587,13.244358,""
09012317,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009012317,"Sandhauser Straße 78/130
",Feierhalle und Einfriedung des Friedhofs Heiligensee,"Feierhalle, 1910–1911 von Ernst Busse",52.600065,13.214662,""
09012319,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009012319,"Sandhauser Straße 99
",Schützenhaus Heiligensee,"Saalbau, 1912 von Otto Behrend",52.597243,13.21594_,""
09065951,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009065951,"Sandhauser Straße 101
",Büdnerhaus und Einfriedung,"1872, von Sambach",52.59756_,13.21623_E,""
09012318,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009012318,"Sandhauser Straße 139/145
",Gaswerk Heiligensee,"Gasmeisterhaus, 1909 von Ernst Busse",52.600253,13.21192_,""
09012345,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009012345,"Schulzendorfer Straße 3,
Bisonweg
",Wohnhaus mit Gaststätte,1896 von Wilhelm Brandt,52.613941,13.243667,""
09012348,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009012348,"Schulzendorfer Straße 23
",Pfarrhaus,1935 von Ernst Hornig,52.613581,13.240143,""
09012349,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009012349,"Schulzendorfer Straße 44
",Wohnhaus,1903 von A. Ebendorf,52.613488,13.236552,""
09046216,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009046216,"Alt-Heiligensee
",Dorfanger mit Friedhof,"Siehe Ensemble Alt-Heiligensee 11–105... und Baudenkmal Alt-Heiligensee, Dorfanger",52.607563,13.212666,""
09046226,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009046226,"An der Wildbahn 33
An der Hasenfurt 1/
",Hausgarten,"ab 1939 von Hannah Höch
siehe auch: Baudenkmal An der Wildbahn 33
",52.609919,13.236125,""
