09065398,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009065398,"Eiswaldtstraße 17
Beselerstraße
",Hochbunker,1940 von Sperling,52.428337,13.351301,""
09065399,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009065399,"Eiswaldtstraße 28
Gallwitzallee 95
",Turm der Reichswehrkaserne,um 1935,52.427026,13.349026,""
09065401,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009065401,"Franzstraße 15B
",Einfamilienhaus,1933–34 von Egon Eiermann,52.434276,13.332653,""
09065404,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009065404,"Humperdinckstraße 1
Beethovenstraße
",Einfamilienhaus,1925–26 von Eckehard Meyer,52.435106,13.333888,""
09065405,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009065405,"Jägerstraße 18D
Luisenstraße
",Mietshaus,1903–04 von Adalbert Scheer,52.42682_,13.333419_,""
09065406,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009065406,"Kaulbachstraße 33/35
",Einfamilienhaus,1922-23 von Fritz Freymüller,52.437447,13.335832,""
09065407,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009065407,"Kurfürstenstraße 30
",Wohnhaus,1895–96 von Friedrich Mating,52.426813,13.335444,""
09065408,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009065408,"Kurfürstenstraße 53/59
",Kath. Kirche Mater-Dolorosa mit Pfarrhaus,"1910–12 von Christoph Hehl, Carl Kühn, Wiederaufbau 1961, Umbau 1984",52.423599,13.337883,""
09065409,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009065409,"Kurfürstenstraße 65
",Holzhaus,1909 von Julius Assmann,52.422998,13.338946,""
09065410,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009065410,"Leonorenstraße
",S-Bahnhof Lankwitz,"um 1895
Bestandteil des Ensembles: Rathaus Lankwitz, S-Bahnhof Lankwitz, Parkhaus",52.438444,13.341577,""
09065411,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009065411,"Leonorenstraße 3
",Mehrfamilienhaus,1910 von Ludwig Otte,52.444892,13.3378_E,""
09065412,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009065412,"Leonorenstraße 53
",Haus Caspar Kapp,1932 von den Brüdern Luckhardt und Alfons Anker,52.440773,13.342853,""
09065414,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009065414,"Leonorenstraße 65
",Parkhaus,"Pavillon und Mietwohnhaus, 1913–14 von Fritz Freymueller und Gemeindebaurat Fritz
Bestandteil des Ensembles: Rathaus Lankwitz, S-Bahnhof Lankwitz, Parkhaus",52.43945_,13.343929_,""
09065415,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009065415,"Leonorenstraße 70
",Rathaus Lankwitz mit Brunnen,"1910-11 von den Brüdern Ratz (D); Brunnen, 1912 von Hinrichsen & Isenbeck
Bestandteil des Ensembles: Rathaus Lankwitz, S-Bahnhof Lankwitz, Parkhaus
",52.438423,13.343325,""
09065416,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009065416,"Leonorenstraße 90/92
Charlottenstraße 2/8
",Wohnanlage,1925–26 von Hugo Virchow,52.437368,13.344119,""
09065417,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009065417,"Leonorenstraße 93/97
",Mietshaus,1909–10 von Johann Campsen,52.437056,13.345528,""
09065418,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009065418,"Marchandstraße 11
",Wohnhaus,1927–28 von Fritz Popp,52.420508,13.354975,""
09065420,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009065420,"Mozartstraße 10
Kaulbachstraße
",Einfamilienhaus,1930–31 von Ernst Freud und Alexander Kurz,52.437129,13.33443_,""
09065421,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009065421,"Mozartstraße 16/18
",Einfamilienhaus,1924–28 von Felix Hesse und Otto Rudolf Salvisberg,52.438177,13.333652,""
09065422,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009065422,"Mozartstraße 25/27
",Einfamilienhaus,"1888–89 von W. Riedel und Badekow, Umbau 1896 von Johann Sinnig
siehe auch: Gartendenkmal: Villengarten",52.439438,13.333797,""
09065429,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009065429,"Mühlenstraße 5
",Wohnhaus,"1886 von E. Eichelkraut, Umbau 1924 von E. H. Otto
Bestandteil des Ensembles: Dorflage Lankwitz mit Dorfanger",52.438153,13.353495,""
09065430,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009065430,"Mühlenstraße 22
",Büdnerhaus,"um 1850, Umbau 1876 von E. Eichelkraut
Bestandteil des Ensembles: Dorflage Lankwitz mit Dorfanger",52.436653,13.352846,""
09065431,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009065431,"Mühlenstraße 32
",Büdnerhaus,"1. Hälfte 19. Jh.; Stall, 1896 von Lehfeld
Bestandteil des Ensembles: Dorflage Lankwitz mit Dorfanger
",52.436062,13.352385,""
09065432,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009065432,"Mühlenstraße 33/39
",Wohnanlage,1925–26 von Jürgen Johannes Bachmann,52.435352,13.351095,""
09065434,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009065434,"Nicolaistraße 7
",Fabrik Robert Abrahamsohn GmbH,"1928–29 von Martin Albrecht Punitzer
Bestandteil des Ensembles: Fabrik- und Bürogebäude",52.444611,13.334301,""
09065435,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009065435,"Nicolaistraße 8/12
",Fabrik- und Bürogebäude,"1956–57 von Konrad Sage
Bestandteil des Ensembles: Fabrik- und Bürogebäude",52.444273,13.333519,""
09065437,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009065437,"Paul-Schneider-Straße
",Dreifaltigkeitskirche,"1904–06 von Ludwig von Thiedemann und Robert Leibnitz
Bestandteil des Ensembles: Dreifaltigkeitskirche mit Gemeindehaus",52.435609,13.346245,""
09065439,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009065439,"Siemensstraße 44
",Haus Hesse,1931–32 von Egon Eiermann,52.4401_N,.32815_E_,""
09065440,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009065440,"Tennstedter Straße 38
",Wohnhaus,1939–41 von Fritz Freymueller,52.420555,13.347153,""
09065441,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009065441,"Trippsteinstraße 59
",Holzhaus,1910–11 von Franz Katzke,52.417447,13.347617,""
09065442,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009065442,"Zerbster Straße 59
",Holzhaus,1907–08 von Georg Friedrich Richard Ermisch,52.417857,13.339452,""
09066167,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009066167,"Am Gemeindepark
",Kriegerdenkmal,um 1920 von Fritz Freymueller,52.430692,13.349687,""
09046280,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009046280,"Bernkastler Platz
",Bernkastler Platz,"1910–14, 1975–89 wiederhergestellt",52.440133,13.345002,""
09046281,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009046281,"Brucknerstraße 20
Calandrellistraße 48
",Villengarten des Hauses Brucknerstraße 20,von 1936,52.442142,13.338346,""
09046283,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009046283,"Calandrellistraße 1/9
Gärtnerstraße 25–32
",Parkanlage der Siemensvilla,"1913–16 von Carl Rimann
Bestandteil der Gesamtanlage: Herrenhaus Correns (Siemensvilla)",52.438386,13.329063,""
09046301,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009046301,"Malteserstraße
Am Gemeindepark
Mühlenstraße
Paul-Schneider-Straße
",Gemeindepark Lankwitz,"1910 von Carl Rimann, Umgestaltungen 1950, 1956–85",52.43143_,13.350979_,""
09046304,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009046304,"Mozartstraße 25/27
",Villengarten des Einfamilienhauses Mozartstraße 25/27,"nach 1888
siehe auch: Baudenkmal: Einfamilienhaus Mozartstraße 25/27",52.439436,13.333851,""
