09045840,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045840,"Ahornallee 24
",Wohnhaus von Erich Mühsam,um 1890,52.452207,13.617909,""
09045841,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045841,"Ahornallee 38
",Villa,1926 von Friedrich Brinkmann,52.452387,13.618707,""
09045837,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045837,"Am Goldmannpark 10
",Wohnhaus,1890 von R. Schulz,52.455693,13.626611,""
09045838,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045838,"Am Goldmannpark 17
",Wohnhaus,1869 von William Müller,52.45615_,13.627309_,""
09045839,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045839,"Am Goldmannpark 25
",Wohnhaus,1861–1871 von Thiele sen. & Carlitscheck,52.456167,13.628104,""
09045842,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045842,"Aßmannstraße 11
",Realgymnasium,"1905 v. Peter Jürgensen & Jürgen Bachmann
In der DDR-Zeit Sprachheilschule „Wilhelm Firl“; barockisierende Jugendstilformen, Putzbau mit rustikalem Kalksteinsockel, zwei allegorische überlebensgroße Sitzfiguren beiderseits des Rundbogenportals. Das nebenstehende Rektorenwohnhaus gehört zum Baudenkmalsensemble.[4]",52.451155,13.619221,""
09045843,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045843,"Aßmannstraße 52
",Wohnhaus,um 1870,52.45025_,13.625877_,""
09045844,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045844,"Aßmannstraße 54
",Wohnhaus,1872 von William Müller,52.450245,13.626078,""
09095685,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009095685,"Bölschestraße
",Christophoruskirche,1901–1903 von Jürgen Kröger,52.450976,13.62518_,""
09095732,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009095732,"Bölschestraße 6
",Wohnhaus,"1873 von H. Carlitscheck; Nebengebäude, 4. Viertel 19. Jh.",52.447524,13.624746,""
09095750,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009095750,"Bölschestraße 25
",Wohn- und Geschäftshaus,1891 von H. Carlitscheck,52.449931,13.625109,""
09095753,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009095753,"Bölschestraße 27–28
",Wohn- und Geschäftshaus,1911,52.450274,13.625202,""
09095693,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009095693,"Bölschestraße 58
",Wohnhaus mit Garten,1872 von William Müller,52.454349,13.625608,""
09095700,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009095700,"Bölschestraße 66
",Wohn- und Geschäftshaus,"Das Eckgebäude zum Goldmannpark baute der Zimmermeister Hermann Carlitschek 1894/1895. Die abgeschrägte Gebäudeecke, als Berliner Ecke gestaltet, wird durch zweigeschossige Erker und ein Achtecktürmchen mit Schweifhaube und Laterne betont. Im Jahr 1914 wurde das Gebäude um eine Etage erhöht. Schmuck an den Fassaden sind ein Risalit und ein Rundbogenportal, über dem in Nischen jeweils eine allegorische Figur steht, Symbole für Handel und Baukunst. In der DDR-Zeit war die Berliner Volksbank Hauptnutzer des Hauses.[2]",52.45566_,13.62573_E,""
09095775,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009095775,"Bölschestraße 83
",Wohnhaus,"1871 von Hermann Carlitscheck; Nebengebäude, um 1900",52.45488_,13.624725_,""
09095776,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009095776,"Bölschestraße 84–85
",Wohn- und Geschäftshaus,"1908 von Hermann Carlitscheck; Seitenflügel, 1903; Remise, um 1920",52.454724,13.62449_,""
09095686,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009095686,"Bölschestraße 87
","Rathaus, Polizeirevier, 1897–99 von Jürgen Kröger","",52.45439_,13.624743_,""
09095724,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009095724,"Bölschestraße 115
",Wohnhaus mit Fachwerkschuppen,1. Hälfte 19. Jh.,52.45008_,13.624163_,""
09095725,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009095725,"Bölschestraße 116
",Wohn- und Geschäftshaus,"1895–96, Umbau 1905 von Jürgensen & Bachmann; Gartenhaus, 1900 von P. Zademack",52.449978,13.624069,""
09095792,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009095792,"Bölschestraße 125
",Wohn- und Geschäftshaus mit Quergebäude,1913 von Adolf Lehmann,52.448804,13.623841,""
09045845,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045845,"Breestpromenade 12
","Sitz des Gemeindevorstehers, Wohnhaus",1876 von William Müller,52.453635,13.629753,""
09045846,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045846,"Bruno-Wille-Straße 8
","Wohnhaus, um 1890","",52.454488,13.632092,""
09045819,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045819,"Fürstenwalder Damm
Dahlwitzer Landstraße
",S-Bahnhof Friedrichshagen mit Bahnhofshalle,1899–1902 von Waldemar Suadicani und Karl Cornelius,52.457388,13.62356_,""
09045847,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045847,"Fürstenwalder Damm 444
",Villa,1874 von William Müller,52.455535,13.621239,""
09045820,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045820,"Fürstenwalder Damm 474
",Wohnhaus,nach 1875,52.456288,13.623704,""
09045821,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045821,"Fürstenwalder Damm 475
",Wohnhaus,1890 von F. Hinze,52.456846,13.623723,""
09045822,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045822,"Hahns Mühle 12
",Bootshaus,1912 von Franz Abbé,52.446455,13.614507,""
09045826,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045826,"Josef-Nawrocki-Straße 10
",Villa,um 1875,52.445681,13.625247,""
09045856,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045856,"Josef-Nawrocki-Straße 11
",Depot der Dampfstraßenbahn und Pferdebahn,1891 von Georg von Kreyfeld,52.446246,13.625922,""
09045825,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045825,"Josef-Nawrocki-Straße 32
",Wohnhaus,1887 von E. Schrammer und Gartenhaus von 1906,52.445066,13.628084,""
09045857,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045857,"Kastanienallee 9
",Wohnhaus Bruno Wille,1891 von E. Schrammer,52.455124,13.630705,""
09045625,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045625,"Müggelseedamm 8/10
",Villa mit Fachwerkremise,1874,52.45055_,13.602738_,""
09045848,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045848,"Müggelseedamm 131
",Gießerei Oskar Gladenbeck,um 1898,52.446317,13.619585,""
09045849,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045849,"Müggelseedamm 132
",Villa Oskar Gladenbeck,"Seitenflügel, Einfriedung und Villengarten, 1888 von E. Schrammer",52.445851,13.619499,""
09045850,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045850,"Müggelseedamm 134
",Wohnhaus,1853,52.445891,13.619944,""
09045746,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045746,"Müggelseedamm 148
",Wohnhaus,"1872 von Hermann Carlitscheck, Seitengebäude, um 1900, Erweiterung 1904, Schornstein des Sägewerks",52.446024,13.621623,""
09045827,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045827,"Müggelseedamm 182
",Büdnerhaus & Wohnhaus,"Wohnhaus um 1875 von August Carlitscheck, Büdnerhaus 1855, Umbau 1874 von August Campe",52.446554,13.626528,""
09045627,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045627,"Müggelseedamm 208
",Fabrik,um 1880,52.446187,13.629559,""
09045748,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045748,"Müggelseedamm 218
",Wohnhaus,um 1875,52.446473,13.630773,""
09045628,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045628,"Müggelseedamm 226
",Villa,1896 von August Röhr,52.446582,13.631882,""
09045624,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045624,"Müggelseedamm 240
",Landhaus,um 1900,52.447248,13.633812,""
09045852,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045852,"Müggelseedamm 246
",Villa,1903 von W. Hahn,52.44741_,13.634776_,""
09045853,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045853,"Müggelseedamm 254
",Wohnhaus von W. Bölsche,1903 von Gottlieb Böttcher,52.44752_,13.635817_,""
09045823,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045823,"Müggelseedamm 310
",Institut für Fischereiwesen und Fischzucht mit Werksgarten,1906–08 von Baurat Heydemann,52.448788,13.647555,""
09031276,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009031276,"Löcknitzstraße 45
",Wohnhaus Gloeden,1934 von Friedrich Brinkmann,52.448817,13.639284,""
09045777,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045777,"Peter-Hille-Straße 78
",Ratswaage,4. Viertel 19. Jh.,52.45056_,13.620387_,""
09045824,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045824,"Weg zur Quelle 9
",Villa mit Turm und Remisen,um 1880,52.450692,13.598016,""
09045818,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045818,"Wißlerstraße 2
",Villa,"um 1899
Weg zur Quelle 13",52.45133_,13.600739_,""
09046020,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009046020,"Aßmannstraße 12
Peter-Hille-Straße 86/100
",Friedhof Friedrichshagen,"Friedhof, 1831–32 angelegt, 1881 und 1898 erweitert",52.449508,13.618597,""
09046022,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009046022,"Dahlwitzer Landstraße
",Kurpark Friedrichshagen mit Freilichtbühne und Senkgarten (Naturtheater Friedrichshagen),"Kurpark, um 1880",52.459078,13.623687,""
09046028,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009046028,"Hirteplatz
",Platzanlage mit Obelisk,"1870, 1895 (Obelisk)",52.451048,13.598394,""
09046029,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009046029,"Josef-Nawrocki-Straße
",Müggelpark,"1920–21, 1950 (?); mit Spreetunnel, 1926–27 von Sievers",52.444929,13.626581,""
09046031,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009046031,"Müggelseedamm 8/10
",Villengarten,1874,52.450525,13.602586,""
